"연도","성별","연령대","응시지역","합격여부","학교소재지","응시자수"
"2020","여","60","목포","불합격","광주광역시","3"
"2020","여","60","목포","불합격","서울특별시","1"
"2020","여","60","목포","불합격","전라남도","294"
"2020","여","60","목포","합격","광주광역시","5"
"2020","여","60","목포","합격","서울특별시","1"
"2020","여","60","목포","합격","전라남도","534"
"2020","여","60","목포","합격","전북특별자치도","1"
"2020","여","70","목포","결시","전라남도","4"
"2020","여","70","목포","불합격","전라남도","69"
"2020","여","70","목포","합격","전라남도","51"
"2020","여","80","목포","불합격","전라남도","5"
"2020","여","80","목포","합격","전라남도","1"
"2020","남","20","부산광역시","결시","부산광역시","2"
"2020","남","20","부산광역시","불합격","부산광역시","11"
"2020","남","20","부산광역시","합격","경상남도","4"
"2020","남","20","부산광역시","합격","부산광역시","37"
"2020","남","30","부산광역시","결시","부산광역시","6"
"2020","남","30","부산광역시","불합격","경상남도","3"
"2020","남","30","부산광역시","불합격","부산광역시","8"
"2020","남","30","부산광역시","합격","경상남도","6"
"2020","남","30","부산광역시","합격","부산광역시","60"
"2020","남","30","부산광역시","합격","서울특별시","1"
"2020","남","40","부산광역시","결시","경상남도","1"
"2020","남","40","부산광역시","결시","부산광역시","8"
"2020","남","40","부산광역시","불합격","부산광역시","9"
"2020","남","40","부산광역시","합격","경상남도","18"
"2020","남","40","부산광역시","합격","부산광역시","117"
"2020","남","40","부산광역시","합격","충청남도","1"
"2020","남","50","부산광역시","결시","경상남도","1"
"2020","남","50","부산광역시","결시","부산광역시","12"
"2020","남","50","부산광역시","불합격","경상남도","4"
"2020","남","50","부산광역시","불합격","부산광역시","28"
"2020","남","50","부산광역시","응시결격","경상남도","1"
"2020","남","50","부산광역시","합격","경상남도","47"
"2020","남","50","부산광역시","합격","경상북도","1"
"2020","남","50","부산광역시","합격","부산광역시","308"
"2020","남","60","부산광역시","결시","경상남도","3"
"2020","남","60","부산광역시","결시","부산광역시","13"
"2020","남","60","부산광역시","불합격","경상남도","7"
"2020","남","60","부산광역시","불합격","부산광역시","47"
"2020","남","60","부산광역시","불합격","의정부","2"
"2020","남","60","부산광역시","응시결격","부산광역시","1"
"2020","남","60","부산광역시","합격","경상남도","47"
"2020","남","60","부산광역시","합격","부산광역시","490"
"2020","남","60","부산광역시","합격","서울특별시","1"
"2020","남","60","부산광역시","합격","수원","1"
"2020","남","70","부산광역시","결시","부산광역시","7"
"2020","남","70","부산광역시","불합격","경상남도","1"
"2020","남","70","부산광역시","불합격","부산광역시","40"
"2020","남","70","부산광역시","불합격","서울특별시","2"
"2020","남","70","부산광역시","응시결격","부산광역시","1"
"2020","남","70","부산광역시","합격","경상남도","7"
"2020","남","70","부산광역시","합격","부산광역시","131"
"2020","남","80","부산광역시","불합격","부산광역시","8"
"2020","남","80","부산광역시","불합격","수원","1"
"2020","남","80","부산광역시","합격","경상남도","1"
"2020","남","80","부산광역시","합격","부산광역시","10"
"2020","여","20","부산광역시","결시","경상남도","2"
"2020","여","20","부산광역시","결시","부산광역시","7"
"2020","여","20","부산광역시","불합격","경상남도","4"
"2020","여","20","부산광역시","불합격","부산광역시","13"
"2020","여","20","부산광역시","응시결격","부산광역시","1"
"2020","여","20","부산광역시","합격","경상남도","11"
"2020","여","20","부산광역시","합격","부산광역시","76"
"2020","여","20","부산광역시","합격","서울특별시","1"
"2020","여","30","부산광역시","결시","경상남도","4"
"2020","여","30","부산광역시","결시","부산광역시","15"
"2020","여","30","부산광역시","불합격","경상남도","2"
"2020","여","30","부산광역시","불합격","부산광역시","22"
"2020","여","30","부산광역시","합격","경상남도","63"
"2020","여","30","부산광역시","합격","경상북도","1"
"2020","여","30","부산광역시","합격","부산광역시","288"
"2020","여","30","부산광역시","합격","서울특별시","1"
"2020","여","30","부산광역시","합격","인천광역시","1"
"2020","여","30","부산광역시","합격","전라남도","3"
"2020","여","40","부산광역시","결시","경상남도","16"
"2020","여","40","부산광역시","결시","기타","1"
"2020","여","40","부산광역시","결시","부산광역시","56"
"2020","여","40","부산광역시","결시","수원","1"
"2020","여","40","부산광역시","결시","울산광역시","1"
"2020","여","40","부산광역시","결시","전라남도","1"
"2020","여","40","부산광역시","불합격","경상남도","8"
"2020","여","40","부산광역시","불합격","부산광역시","75"
"2020","여","40","부산광역시","합격","강원특별자치도","1"
"2020","여","40","부산광역시","합격","경상남도","378"
"2020","여","40","부산광역시","합격","광주광역시","1"
"2020","여","40","부산광역시","합격","부산광역시","1706"
"2020","여","40","부산광역시","합격","세종특별자치시","1"
"2020","여","40","부산광역시","합격","수원","1"
"2020","여","40","부산광역시","합격","울산광역시","1"
"2020","여","40","부산광역시","합격","전라남도","1"
"2020","여","40","부산광역시","합격","충청남도","2"
"2020","여","50","부산광역시","결시","경상남도","24"
"2020","여","50","부산광역시","결시","기타","1"
"2020","여","50","부산광역시","결시","부산광역시","115"
"2020","여","50","부산광역시","결시","의정부","1"
"2020","여","50","부산광역시","결시","제주특별자치도","1"
"2020","여","50","부산광역시","불합격","강원특별자치도","1"
"2020","여","50","부산광역시","불합격","경상남도","32"
"2020","여","50","부산광역시","불합격","기타","1"
"2020","여","50","부산광역시","불합격","부산광역시","312"
"2020","여","50","부산광역시","불합격","서울특별시","1"
"2020","여","50","부산광역시","불합격","전라남도","3"
"2020","여","50","부산광역시","불합격","충청남도","1"
"2020","여","50","부산광역시","응시결격","경상남도","1"
"2020","여","50","부산광역시","합격","강원특별자치도","1"
"2020","여","50","부산광역시","합격","경상남도","622"
"2020","여","50","부산광역시","합격","경상북도","3"
"2020","여","50","부산광역시","합격","광주광역시","1"
"2020","여","50","부산광역시","합격","부산광역시","4722"
"2020","여","50","부산광역시","합격","서울특별시","4"
"2020","여","50","부산광역시","합격","수원","6"
"2020","여","50","부산광역시","합격","울산광역시","1"
"2020","여","50","부산광역시","합격","전라남도","4"
"2020","여","50","부산광역시","합격","충청북도","1"
"2020","여","60","부산광역시","결시","경상남도","18"
"2020","여","60","부산광역시","결시","부산광역시","123"
"2020","여","60","부산광역시","결시","서울특별시","1"
"2020","여","60","부산광역시","결시","전라남도","2"
"2020","여","60","부산광역시","불합격","경상남도","58"
"2020","여","60","부산광역시","불합격","광주광역시","1"
"2020","여","60","부산광역시","불합격","부산광역시","681"
"2020","여","60","부산광역시","불합격","인천광역시","1"
"2020","여","60","부산광역시","불합격","전라남도","1"
"2020","여","60","부산광역시","합격","경상남도","336"
"2020","여","60","부산광역시","합격","부산광역시","3536"
"2020","여","60","부산광역시","합격","수원","1"
"2020","여","60","부산광역시","합격","의정부","1"
"2020","여","60","부산광역시","합격","전라남도","2"
"2020","여","70","부산광역시","결시","부산광역시","20"
"2020","여","70","부산광역시","불합격","경상남도","16"
"2020","여","70","부산광역시","불합격","부산광역시","143"
"2020","여","70","부산광역시","합격","경상남도","24"
"2020","여","70","부산광역시","합격","부산광역시","297"
"2020","여","70","부산광역시","합격","서울특별시","1"
"2020","여","70","부산광역시","합격","충청북도","1"
"2020","여","80","부산광역시","결시","서울특별시","1"
